"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08","WT09"
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-08",,,,,"0.59",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-09",,,,,"0.09",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-10",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-25",,,,,"0.19",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-26",,,,,"0.57",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-27",,,,,"0.64",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-09-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-03",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-05",,,,,"0.47",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-07",,,,,"0.22",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-09",,,,,"0.11",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-10",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-11",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-12",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-14",,,,,"0.21",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-15",,,,,"0.43",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-16",,,,,"0.22",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-24",,,,,"0.10",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-25",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-26",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-27",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-28",,,,,"0.14","0.5","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-30",,,,,"0.48",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-10-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-01",,,,,"0.10",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-02",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-05",,,,,"0.09",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-07",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-09",,,,,"0.04",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-11",,,,,"0.09",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-12",,,,,"0.06",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-13",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-18",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-19",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-22",,,,,"0.22",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-23",,,,,"0.22","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-24",,,,,"0.06","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-25",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-26",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-27",,,,,"0.40","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-28",,,,,"0.02","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-29",,,,,"0.57","1.5","1.3",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-11-30",,,,,"0.00","0.0","1.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-01",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-02",,,,,"0.02","0.2","1.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-03",,,,,"0.03","0.5","1.5",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-04",,,,,"0.02","0.2","1.2",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-05",,,,,"0.03","0.5","1.3",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-06",,,,,"0.01","0.2","1.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-07",,,,,"0.11","4.5","5.5",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-08",,,,,"0.23","2.5","6.5",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-09",,,,,"0.00","0.0","4.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-10",,,,,"0.12","1.5","3.5",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-11",,,,,"0.03","0.0","1.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-12",,,,,"1.68","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-13",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-14",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-15",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-16",,,,,"0.01","0.2","0.1",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-17",,,,,"0.02","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-18",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-19",,,,,"0.21","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-20",,,,,"0.02","0.2","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-21",,,,,"0.17","3.0","3.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-22",,,,,"0.06","1.5","4.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-23",,,,,"0.01","0.2","3.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-24",,,,,"0.15","1.5","4.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-25",,,,,"0.02","0.5","4.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-26",,,,,"0.00","0.1","4.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-27",,,,,"0.00","0.0","3.8",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-28",,,,,"0.00","0.0","3.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-29",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-30",,,,,"0.10","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0038","WILLISTON 0.2 WSW, VT US","2024-12-31",,,,,"0.11","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-01",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-02",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-03",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-04",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-05",,,,,"0.04","0.4","0.3",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-06",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-07",,,,,"0.02","0.3","0.3",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-08",,,,,"0.30","4.5","5.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-09",,,,,"0.00","0.0","4.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-10",,,,,"0.77","10.0","1.5",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-11",,,,,"0.11","0.0","1.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-12",,,,,"0.13","1.3","1.5",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-13",,,,,"0.56","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-14",,,,,"0.35","0.3","0.3",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-15",,,,,"0.10","1.5","1.5",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-16",,,,,"0.00","0.0","1.5",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-17",,,,,"0.25","5.2","6.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-18",,,,,"0.00","0.0","4.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-19",,,,,"0.01","0.3","4.5",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-20",,,,,"0.00","0.0","4.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-21",,,,,"0.05","0.9","4.5",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-22",,,,,"0.00","0.0","4.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-23",,,,,"0.00","0.0","3.5",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-24",,,,,"0.13","2.5","6.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-25",,,,,"0.59","0.0","3.5",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-26",,,,,"0.28","2.0",,,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-27",,,,,"0.27","0.0","1.5",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-28",,,,,"0.03","0.2","1.5",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-29",,,,,"0.04","0.3","1.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-30",,,,,"0.00","0.0","10.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-01-31",,,,,"0.00","0.0","1.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-02",,,,,"0.02","0.0","1.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-03",,,,,"0.02","0.0","0.5",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-04",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-05",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-06",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-07",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-08",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-09",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-10",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-11",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-12",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-13",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-14",,,,,"0.15","3.0","3.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-15",,,,,"0.00","0.0","2.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-16",,,,,"0.14","3.5","5.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-17",,,,,"0.15","2.5","7.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-18",,,,,"0.09","2.7","7.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-19",,,,,"0.04","0.7","5.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-20",,,,,"0.00","0.0","4.5",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-21",,,,,"0.00","0.0","4.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-22",,,,,"0.00","0.0","2.5",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-23",,,,,"0.07","0.0","1.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-24",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-25",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-26",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-27",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-28",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-02-29",,,,,"0.25","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-01",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-02",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-03",,,,,"0.15","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-04",,,,,"0.03","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-05",,,,,"0.03","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-06",,,,,"0.15","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-07",,,,,"1.89","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-08",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-09",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-10",,,,,"1.08","1.8","2.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-11",,,,,"0.51","6.2","8.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-12",,,,,"0.22","2.3","7.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-13",,,,,"0.00","0.0","3.5",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-14",,,,,"0.00","0.0","2.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-15",,,,,"0.42","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-16",,,,,"0.01","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-17",,,,,"0.03","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-18",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-19",,,,,"0.30","4.5","4.5",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-20",,,,,"0.00","0.0","1.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-21",,,,,"0.36","4.3","4.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-22",,,,,"0.00","0.0","3.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-23",,,,,"0.16","2.0","5.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-24",,,,,"0.72","6.8","10.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-25",,,,,"0.00","0.0","7.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-26",,,,,"0.00","0.0","3.0",,,,,,,,,,,,,,,,,
"US1VTCH0013","RICHMOND 3.4 SSE, VT US","2024-03-27",,,,,"0.00","0.0","1.0",,,,,,,,,,,,,,,,,
